time,price
2025-10-31 21:12:00+00:00,109480.70469124
2025-10-31 21:13:00+00:00,109457.89103402
2025-10-31 21:14:00+00:00,109286.66142517
2025-10-31 21:15:00+00:00,109366.94880473
2025-10-31 21:16:00+00:00,109460.05726218
2025-10-31 21:17:00+00:00,109456.99567841
2025-10-31 21:18:00+00:00,109472.49984368
2025-10-31 21:19:00+00:00,109473.42138908
2025-10-31 21:20:00+00:00,109469.30967985
2025-10-31 21:21:00+00:00,109522.24308722
2025-10-31 21:22:00+00:00,109566.62035277
2025-10-31 21:23:00+00:00,109597.70331919
2025-10-31 21:24:00+00:00,109595.56287214
2025-10-31 21:25:00+00:00,109516.22
2025-10-31 21:26:00+00:00,109527.13763295
2025-10-31 21:27:00+00:00,109498.82
2025-10-31 21:28:00+00:00,109495.44255648
2025-10-31 21:29:00+00:00,109495.85694508
2025-10-31 21:30:00+00:00,109490.52000001
2025-10-31 21:31:00+00:00,109400.01113947
2025-10-31 21:32:00+00:00,109455.37618451
2025-10-31 21:33:00+00:00,109476.63
2025-10-31 21:34:00+00:00,109420.31
2025-10-31 21:35:00+00:00,109494.63408346
2025-10-31 21:36:00+00:00,109670.45503002
2025-10-31 21:37:00+00:00,109646.55065266
2025-10-31 21:38:00+00:00,109677.5
2025-10-31 21:39:00+00:00,109687.2955928
2025-10-31 21:40:00+00:00,109653.99999956
2025-10-31 21:41:00+00:00,109639.20297511
2025-10-31 21:42:00+00:00,109634.01905704
2025-10-31 21:43:00+00:00,109597.79
2025-10-31 21:44:00+00:00,109519.055
2025-10-31 21:45:00+00:00,109507.73465856
2025-10-31 21:46:00+00:00,109552.20804524
2025-10-31 21:47:00+00:00,109610.20211664
2025-10-31 21:48:00+00:00,109541.69983411
2025-10-31 21:49:00+00:00,109551.94974345
2025-10-31 21:50:00+00:00,109552.0
2025-10-31 21:51:00+00:00,109524.89121277
2025-10-31 21:52:00+00:00,109567.23754163
2025-10-31 21:53:00+00:00,109552.45223565
2025-10-31 21:54:00+00:00,109552.16611601
2025-10-31 21:55:00+00:00,109515.14260961
2025-10-31 21:56:00+00:00,109513.50248468
2025-10-31 21:57:00+00:00,109532.0
2025-10-31 21:58:00+00:00,109538.98961752
2025-10-31 21:59:00+00:00,109515.62380418
2025-10-31 22:00:00+00:00,109501.085
2025-10-31 22:01:00+00:00,109485.88106223
2025-10-31 22:02:00+00:00,109487.3241156
2025-10-31 22:03:00+00:00,109503.43896271
2025-10-31 22:04:00+00:00,109483.9590464
2025-10-31 22:05:00+00:00,109508.45
2025-10-31 22:06:00+00:00,109534.869044
2025-10-31 22:07:00+00:00,109552.22166801
2025-10-31 22:08:00+00:00,109575.21499715
2025-10-31 22:09:00+00:00,109563.52
2025-10-31 22:10:00+00:00,109619.73269857
2025-10-31 22:11:00+00:00,109674.50066594
2025-10-31 22:12:00+00:00,109683.53822073
2025-10-31 22:13:00+00:00,109684.37323443
2025-10-31 22:14:00+00:00,109651.87136869
2025-10-31 22:15:00+00:00,109701.85835719
2025-10-31 22:16:00+00:00,109725.53094956
2025-10-31 22:17:00+00:00,109735.03924438
2025-10-31 22:18:00+00:00,109745.97
2025-10-31 22:19:00+00:00,109745.09661804
2025-10-31 22:20:00+00:00,109738.51287049
2025-10-31 22:21:00+00:00,109719.39860623
2025-10-31 22:22:00+00:00,109655.60932566
2025-10-31 22:23:00+00:00,109617.07698872
2025-10-31 22:24:00+00:00,109544.40850709
2025-10-31 22:25:00+00:00,109575.64381309
2025-10-31 22:26:00+00:00,109555.04608856
2025-10-31 22:27:00+00:00,109590.03598539
2025-10-31 22:28:00+00:00,109603.89
2025-10-31 22:29:00+00:00,109604.41645047
2025-10-31 22:30:00+00:00,109603.60329203
2025-10-31 22:31:00+00:00,109603.12559522
2025-10-31 22:32:00+00:00,109605.0
2025-10-31 22:33:00+00:00,109637.83810702
2025-10-31 22:34:00+00:00,109650.97139436
2025-10-31 22:35:00+00:00,109629.82593392
2025-10-31 22:36:00+00:00,109643.57953512
2025-10-31 22:37:00+00:00,109648.28116081
2025-10-31 22:38:00+00:00,109652.22772849
2025-10-31 22:39:00+00:00,109652.46660864
2025-10-31 22:40:00+00:00,109671.80293749
2025-10-31 22:41:00+00:00,109625.46535716
2025-10-31 22:42:00+00:00,109610.60160561
2025-10-31 22:43:00+00:00,109602.55616015
2025-10-31 22:44:00+00:00,109581.63144589
2025-10-31 22:45:00+00:00,109517.59055705
2025-10-31 22:46:00+00:00,109523.2
2025-10-31 22:47:00+00:00,109553.56084806
2025-10-31 22:48:00+00:00,109549.5118002
2025-10-31 22:49:00+00:00,109541.99487597
2025-10-31 22:50:00+00:00,109529.25682593
2025-10-31 22:51:00+00:00,109562.70888871
2025-10-31 22:52:00+00:00,109566.08424043
2025-10-31 22:53:00+00:00,109559.89379931
2025-10-31 22:54:00+00:00,109560.83755326
2025-10-31 22:55:00+00:00,109578.88
2025-10-31 22:56:00+00:00,109574.44284266
2025-10-31 22:57:00+00:00,109577.67722853
2025-10-31 22:58:00+00:00,109556.97891009
2025-10-31 22:59:00+00:00,109536.1110108
2025-10-31 23:00:00+00:00,109529.52811865
2025-10-31 23:01:00+00:00,109529.17530184
2025-10-31 23:02:00+00:00,109529.03157695
2025-10-31 23:03:00+00:00,109530.15157672
2025-10-31 23:04:00+00:00,109559.84867856
2025-10-31 23:05:00+00:00,109547.33888025
2025-10-31 23:06:00+00:00,109530.56004981
2025-10-31 23:07:00+00:00,109524.96370323
2025-10-31 23:08:00+00:00,109516.80879734
2025-10-31 23:09:00+00:00,109541.81645859
2025-10-31 23:10:00+00:00,109516.92166983
2025-10-31 23:11:00+00:00,109538.59
2025-10-31 23:12:00+00:00,109542.11874323
2025-10-31 23:13:00+00:00,109509.00001921
2025-10-31 23:14:00+00:00,109495.10502656
2025-10-31 23:15:00+00:00,109495.66871767
2025-10-31 23:16:00+00:00,109518.39573964
2025-10-31 23:17:00+00:00,109549.55286518
2025-10-31 23:18:00+00:00,109567.59933344
2025-10-31 23:19:00+00:00,109537.35376089
2025-10-31 23:20:00+00:00,109538.13398657
2025-10-31 23:21:00+00:00,109549.47539647
2025-10-31 23:22:00+00:00,109538.20853545
2025-10-31 23:23:00+00:00,109540.68167134
2025-10-31 23:24:00+00:00,109552.16
2025-10-31 23:25:00+00:00,109561.6342296
2025-10-31 23:26:00+00:00,109567.60862473
