weekday,time,ewm12_volatility,sample_count
Saturday,08:10,0.0004453126577426151,9
Saturday,08:15,0.0002932187446000443,9
Saturday,08:20,0.00015799416356855966,9
Saturday,08:25,3.252444936894573e-05,9
Saturday,08:30,4.4097880526557275e-05,9
Saturday,08:35,0.00024155897777461714,9
Saturday,08:40,0.00027075774476636874,9
Saturday,08:45,-7.522229463465644e-05,9
Saturday,08:50,-0.00014595567824937818,9
Saturday,08:55,-0.00016137085069493337,9
Saturday,09:00,-0.00046015286360156875,9
Saturday,09:05,-0.0003701638455423154,9
Saturday,09:10,-0.00011326507293717736,9
Saturday,09:15,0.00029412240305391556,9
Saturday,09:20,-4.6042349960633156e-05,9
Saturday,09:25,-2.364267732159269e-06,9
Saturday,09:30,-0.000213394900471847,9
Saturday,09:35,0.00045690381163756796,9
Saturday,09:40,0.0004277212895822392,9
Saturday,09:45,-0.00047725139940778526,9
Saturday,09:50,-0.0006492171290221844,9
Saturday,09:55,-0.0009083960200058863,9
Saturday,10:00,-0.0006959573805079924,9
Saturday,10:05,-0.0007029005905479251,9
Saturday,10:10,-0.0006862139072612827,9
Saturday,10:15,-0.0006166262503887935,9
Saturday,10:20,-0.000614844371911025,9
Saturday,10:25,-0.0005585003204241165,9
Saturday,10:30,-0.0001175267930910827,9
Saturday,10:35,-1.4285528022208208e-05,9
Saturday,10:40,2.3752275828980017e-05,9
Saturday,10:45,0.0005219368321122721,9
Saturday,10:50,0.0003164850891556292,9
Saturday,10:55,0.0003808857329112675,9
Saturday,11:00,4.042546684664506e-05,9
Saturday,11:05,0.0003666284703949978,9
Saturday,11:10,0.0007244959682963172,9
Saturday,11:15,0.0005099993492781402,9
Saturday,11:20,0.00032196716418116784,9
Saturday,11:25,0.00018418403952219302,9
Saturday,11:30,-0.00014978297376941417,9
Saturday,11:35,-0.000387366437908645,9
Saturday,11:40,-0.0002278428828697671,9
Saturday,11:45,-0.00010181958502107958,9
Saturday,11:50,5.631669425076855e-05,9
Saturday,11:55,-1.4945863994812028e-05,9
Saturday,12:00,-6.710078991643846e-05,9
Saturday,12:05,-7.103491947478262e-05,9
Saturday,12:10,-3.928373681040193e-06,9
Saturday,12:15,-0.0005162569641703271,9
Saturday,12:20,-0.00040493010326745846,9
Saturday,12:25,-0.00047709324340456717,9
Saturday,12:30,-0.00012736268667436703,9
Saturday,12:35,5.807899055901361e-05,9
Saturday,12:40,9.443391344676325e-05,9
Saturday,12:45,-0.00027125953501335777,9
Saturday,12:50,-0.0004172514910164081,9
Saturday,12:55,-0.00018033281314169838,9
Saturday,13:00,9.602503658680154e-05,9
Saturday,13:05,-0.0003829988782446735,9
Saturday,13:10,-0.00035234902244226366,9
Saturday,13:15,-0.00036567206940239707,9
Saturday,13:20,0.0002521080117595483,9
Saturday,13:25,6.365689111445354e-06,9
Saturday,13:30,0.0001392460940541747,9
Saturday,13:35,1.2223918183772417e-05,9
Saturday,13:40,-0.00028118593797131817,9
Saturday,13:45,0.0001360743952957379,9
Saturday,13:50,0.00015499844630929168,9
Saturday,13:55,5.302745226955629e-05,9
Saturday,14:00,0.00031226296241415087,9
Saturday,14:05,0.00013558596970486225,9
Saturday,14:10,-0.0005086176679898375,9
Saturday,14:15,-0.00019588338091408467,9
Saturday,14:20,-0.00017638964564746103,9
Saturday,14:25,-0.00023047035005619392,9
Saturday,14:30,-0.00019414046418644341,9
Saturday,14:35,0.00017517002070340605,9
Saturday,14:40,0.0003721552018976637,9
Saturday,14:45,0.00027317248862336445,9
Saturday,14:50,0.00041387023837012674,9
Saturday,14:55,0.0003653973324667356,9
Saturday,15:00,0.00033714663414031825,9
Saturday,15:05,0.0005060431948954192,9
Saturday,15:10,0.0001949115683632733,9
Saturday,15:15,0.0005396264743744391,9
Saturday,15:20,0.0003266195210665326,9
Saturday,15:25,1.603663448141796e-05,9
Saturday,15:30,0.0002301837708104532,9
Saturday,15:35,-3.796549260487969e-05,9
Saturday,15:40,-0.00031769451447923584,9
Saturday,15:45,-5.1297357756117794e-05,9
Saturday,15:50,0.0001584726298003612,9
Saturday,15:55,0.0003157713659545904,9
Saturday,16:00,0.0006545188604896638,9
Saturday,16:05,0.0004546669018353854,9
Saturday,16:10,0.0007286097716113886,9
Saturday,16:15,0.0007321570410615938,9
Saturday,16:20,0.0008064160347897848,9
Saturday,16:25,0.0005933266098876021,9
Saturday,16:30,0.00034357968202619886,9
Saturday,16:35,0.0006357768945738897,9
Saturday,16:40,0.0007032068824616286,9
Saturday,16:45,0.0005776427701952502,9
Saturday,16:50,0.0006619360667366256,9
Saturday,16:55,0.0006500958917303618,9
Saturday,17:00,0.0005283292163648867,9
Saturday,17:05,-5.097436990501877e-05,9
Saturday,17:10,-0.0008528452760397102,9
Saturday,17:15,-0.0005210433339910615,9
Saturday,17:20,-0.0008085366200227582,9
Saturday,17:25,-0.00039648945348722686,9
Saturday,17:30,-0.00046501187652458185,9
Saturday,17:35,-0.00047231718669321697,9
Saturday,17:40,-2.667652155501575e-05,9
Saturday,17:45,-0.0001344275165232929,9
Saturday,17:50,-0.00020031097894962838,9
Saturday,17:55,-0.00039533456368595404,9
Saturday,18:00,-0.00019455538096192063,9
Saturday,18:05,-0.00015216493093977242,9
Saturday,18:10,0.00012855692341487247,9
Saturday,18:15,0.0003089796333729923,9
Saturday,18:20,0.0002559410228456008,9
Saturday,18:25,-3.838696465990631e-05,9
Saturday,18:30,-0.00010714089589088227,9
Saturday,18:35,-0.0001143536234601859,9
Saturday,18:40,-7.991089472877388e-05,9
Saturday,18:45,3.722964759616272e-05,9
Saturday,18:50,0.00024007023455959237,9
Saturday,18:55,0.00048798428111466996,9
Saturday,19:00,0.00036906470411597186,9
Saturday,19:05,6.0242190403736936e-05,9
Saturday,19:10,0.00028561110549734574,9
Saturday,19:15,0.0003367147223151123,9
Saturday,19:20,0.00012524668613177428,9
Saturday,19:25,-1.789459679556168e-05,9
Saturday,19:30,-0.00022325965388993028,9
Saturday,19:35,-0.000173270323333111,9
Saturday,19:40,-0.00012123569035793338,9
Saturday,19:45,-0.0001913196707623662,9
Saturday,19:50,-0.00017042640614349462,9
Saturday,19:55,4.2812356372865486e-05,9
Saturday,20:00,6.3271263566895e-05,9
Saturday,20:05,0.00011935580260558098,9
Saturday,20:10,-1.169000243653675e-05,9
Saturday,20:15,-4.551190495893707e-05,9
Saturday,20:20,0.0003010635945540503,9
Saturday,20:25,0.0005081912073195912,9
Saturday,20:30,0.000605220464497878,9
Saturday,20:35,0.00040701811307506904,9
Saturday,20:40,0.000503946446177898,9
Saturday,20:45,0.00031949521459753553,9
Saturday,20:50,0.00014970419750752194,9
Saturday,20:55,-8.615853930073433e-05,9
Saturday,21:00,-8.802310371771884e-06,9
Saturday,21:05,-2.795692134208333e-05,9
Saturday,21:10,-0.00020343122498617708,9
Saturday,21:15,-0.0003486841339663066,9
Saturday,21:20,-0.0003700860652811324,9
Saturday,21:25,-0.0004939895923578252,9
Saturday,21:30,-0.0004971906656267832,9
Saturday,21:35,-0.0003874483576569235,9
Saturday,21:40,-0.000535438511522244,9
Saturday,21:45,-0.0006383775135874351,9
Saturday,21:50,-0.0009045053428837506,9
Saturday,21:55,-0.0005956143821997731,9
Saturday,22:00,0.00024906285070540996,9
Saturday,22:05,-4.367475084865239e-05,9
Saturday,22:10,-0.000168922919589393,9
Saturday,22:15,0.00014603974572104523,9
Saturday,22:20,-0.0004818650513279885,9
Saturday,22:25,-0.00035487657209066424,9
Saturday,22:30,-0.00012680981156942356,9
Saturday,22:35,0.00010751251104886909,9
Saturday,22:40,8.82254565031507e-06,9
Saturday,22:45,4.186485336768227e-05,9
Saturday,22:50,6.812314545647312e-05,9
Saturday,22:55,0.0006101787395716233,9
Saturday,23:00,0.00039973241661739485,9
Saturday,23:05,0.0003266695250455299,9
Saturday,23:10,0.0002285665659868098,9
Saturday,23:15,0.0001796462813178204,9
Saturday,23:20,0.00017754420929021587,9
Saturday,23:25,0.00042632328504924814,9
Saturday,23:30,0.0003722876131757766,9
Saturday,23:35,0.0003283077898075287,9
Saturday,23:40,0.00013748772148940047,9
Saturday,23:45,4.089723047883971e-06,9
Saturday,23:50,3.081489791374365e-05,9
Saturday,23:55,0.00018587536215198102,9
Sunday,00:00,0.0003537454746155884,9
Sunday,00:05,0.00023768495544328313,9
Sunday,00:10,9.298761069741535e-05,9
Sunday,00:15,-8.178291583861002e-05,9
Sunday,00:20,-0.00031695750296954734,9
Sunday,00:25,9.999671084899335e-05,9
Sunday,00:30,0.0002530820997042572,9
Sunday,00:35,0.00027604718065327746,9
Sunday,00:40,-8.4138051812519e-05,9
Sunday,00:45,0.00015016993162985694,9
Sunday,00:50,-8.326924178367025e-06,9
Sunday,00:55,-8.502999358404973e-05,9
Sunday,01:00,-0.00030115034833242316,9
Sunday,01:05,-2.397695452008804e-05,9
Sunday,01:10,0.00036572744962185894,9
Sunday,01:15,0.0003893075636054034,9
Sunday,01:20,0.0004990895779149935,9
Sunday,01:25,0.0002445165053332612,9
Sunday,01:30,0.0004830688327826351,9
Sunday,01:35,-7.331092174329457e-05,9
Sunday,01:40,-0.00032877477896137814,9
Sunday,01:45,-0.00033462890659128176,9
Sunday,01:50,-0.000302759935061119,9
Sunday,01:55,-0.0002390147848277692,9
Sunday,02:00,-0.00045443541173114353,9
Sunday,02:05,-0.0004450595666485645,9
Sunday,02:10,-0.00014020519801253315,9
Sunday,02:15,-9.478278226161403e-05,9
Sunday,02:20,-0.00022070018076821604,9
Sunday,02:25,0.00017422038637296915,9
Sunday,02:30,0.000402330861873531,9
Sunday,02:35,0.0009697055699575614,9
Sunday,02:40,0.00024081469720480835,9
Sunday,02:45,0.0002852131772689893,9
Sunday,02:50,0.00037009627388060357,9
Sunday,02:55,1.7176136985431583e-05,9
Sunday,03:00,-3.2556021804969225e-05,9
Sunday,03:05,0.00010248052207897354,9
Sunday,03:10,4.57935745506305e-05,9
Sunday,03:15,-0.0001124003017244998,9
Sunday,03:20,8.402380451612241e-05,9
Sunday,03:25,-0.0002769019623422991,9
Sunday,03:30,-0.00018830686266602676,9
Sunday,03:35,7.109305303478364e-05,9
Sunday,03:40,-6.868955797407206e-05,9
Sunday,03:45,0.00032802713685531337,9
Sunday,03:50,0.00019673511993362566,9
Sunday,03:55,0.0003072574559203747,9
Sunday,04:00,0.0004481590109163041,9
Sunday,04:05,0.0005023873722564119,9
Sunday,04:10,0.0009043862519175009,9
Sunday,04:15,0.0008712014764528644,9
Sunday,04:20,0.000639037654256332,9
Sunday,04:25,0.000793117326067818,9
Sunday,04:30,0.0006013392538279062,9
Sunday,04:35,0.0004710976085703105,9
Sunday,04:40,0.0006312008509427797,9
Sunday,04:45,0.00019206155863223253,9
Sunday,04:50,-0.00015701821386298307,9
Sunday,04:55,-0.00048730257468751855,9
Sunday,05:00,-0.00015990162192791672,9
Sunday,05:05,-0.0006725393284204915,9
Sunday,05:10,-0.0008170209837833739,9
Sunday,05:15,0.00045407029093315555,9
Sunday,05:20,-9.159337713300079e-06,9
Sunday,05:25,-0.00033325500375931346,9
Sunday,05:30,-0.00011999697061321107,9
Sunday,05:35,-0.00043596472138634937,9
Sunday,05:40,-0.00048174057280844004,9
Sunday,05:45,0.0001398386963747845,9
Sunday,05:50,-0.0004815297250128588,9
Sunday,05:55,0.00013359550406703095,9
Sunday,06:00,-0.00010499355427404606,9
Sunday,06:05,0.00036649998753615035,9
Sunday,06:10,0.00018565017159224317,9
Sunday,06:15,5.909930392789758e-05,9
Sunday,06:20,-1.5464409132953956e-05,9
Sunday,06:25,-0.00018050851172723447,9
Sunday,06:30,8.648286222219355e-05,9
Sunday,06:35,-0.0001452241141252124,9
Sunday,06:40,0.0001972550229362277,9
Sunday,06:45,0.00013400302517976626,9
Sunday,06:50,-0.00012711281289199303,9
Sunday,06:55,-0.0004820272889501022,9
Sunday,07:00,-0.0004086665231835785,9
Sunday,07:05,-5.210464829104974e-05,9
Sunday,07:10,-0.00040935810534967345,9
Sunday,07:15,-0.00022342928186326066,9
Sunday,07:20,-0.00028125121272716666,9
Sunday,07:25,-0.0005528966270543772,9
Sunday,07:30,-0.0003056314940542487,9
Sunday,07:35,-0.0005016694072391024,9
Sunday,07:40,0.0001523764126028126,9
Sunday,07:45,8.300650648460797e-05,9
Sunday,07:50,0.0008602423176812432,9
Sunday,07:55,0.0006575919994665452,9
Sunday,08:00,0.0010222543330311265,9
Sunday,08:05,0.001050273243392341,9
Sunday,08:10,0.0008677829116752023,9
Sunday,08:15,0.0005849190575917466,9
Sunday,08:20,0.0005180315046296654,9
Sunday,08:25,0.0006277042255686541,9
Sunday,08:30,0.0005767500915975966,9
Sunday,08:35,0.0002672823603855681,9
Sunday,08:40,0.00035791033121566895,9
Sunday,08:45,0.0005423001366214239,9
Sunday,08:50,0.0006341366574634238,9
Sunday,08:55,0.0003169565683109797,9
Sunday,09:00,0.0006603513771173246,9
Sunday,09:05,0.0008824986181474406,9
Sunday,09:10,0.0009105321477682845,9
Sunday,09:15,0.0012676904546980866,9
Sunday,09:20,0.0013418000435887305,9
Sunday,09:25,0.0008546922236570875,9
Sunday,09:30,0.00048246237760810355,9
Sunday,09:35,-0.000140797772831361,9
Sunday,09:40,1.9574247103896304e-05,9
Sunday,09:45,-7.557636730043296e-05,9
Sunday,09:50,-0.0008432724708036914,9
Sunday,09:55,-0.0006348400384745368,9
Sunday,10:00,8.649886703424525e-05,9
Sunday,10:05,-0.0006493996480468268,9
Sunday,10:10,-0.0003074157206966507,9
Sunday,10:15,-8.948544513670423e-05,9
Sunday,10:20,-0.0005262847827952209,9
Sunday,10:25,-0.0002690740720083503,9
Sunday,10:30,-0.0006408566665389464,9
Sunday,10:35,-0.0015657403756206478,9
Sunday,10:40,-0.0004693015016468215,9
Sunday,10:45,-0.0007438575491727143,9
Sunday,10:50,-0.00075379318697318,9
Sunday,10:55,-0.0008717635241862285,9
Sunday,11:00,-0.0006676903295225959,9
Sunday,11:05,-0.0004107282373538926,9
Sunday,11:10,-0.00023849613330732063,9
Sunday,11:15,0.00011869009960817212,9
Sunday,11:20,0.00037527933108591623,9
Sunday,11:25,0.0005180817733315408,9
Sunday,11:30,0.00010587200358115915,9
Sunday,11:35,3.653603571005191e-07,9
Sunday,11:40,-0.00020463344871271994,9
Sunday,11:45,0.0003988145436134284,9
Sunday,11:50,0.0003600199560800657,9
Sunday,11:55,5.644895075761036e-05,9
Sunday,12:00,9.12929918315129e-07,9
Sunday,12:05,0.0011199474297956024,9
Sunday,12:10,0.0006968379041621109,9
Sunday,12:15,0.001049314585599367,9
Sunday,12:20,0.0009250976346771273,9
Sunday,12:25,0.0006334700752189151,9
Sunday,12:30,0.0003670718497317681,9
Sunday,12:35,-5.111019230002897e-06,9
Sunday,12:40,0.00020416520001469724,9
Sunday,12:45,0.00038419659003616295,9
Sunday,12:50,9.198776922046922e-05,9
Sunday,12:55,-0.00019782867434765423,9
Sunday,13:00,-0.00043474164805599113,9
Sunday,13:05,-0.0013945808236780397,9
Sunday,13:10,-0.0013031997988144392,9
Sunday,13:15,-0.001436862369274865,9
Sunday,13:20,-0.0016421009766493875,9
Sunday,13:25,-0.0024369903788975496,9
Sunday,13:30,-0.001924765198905856,9
Sunday,13:35,-0.0015599395524690993,9
Sunday,13:40,-0.0015119227602523192,9
Sunday,13:45,-0.0013482063648527307,9
Sunday,13:50,-0.00048584509740595385,9
Sunday,13:55,0.00017822782696523117,9
Sunday,14:00,0.00037796425143008146,9
Sunday,14:05,0.0008729516421798797,9
Sunday,14:10,0.0005469510325987306,9
Sunday,14:15,-2.133420724109429e-06,9
Sunday,14:20,-0.0003094829459943994,9
Sunday,14:25,-0.0005488475863022076,9
Sunday,14:30,-0.00045975649048248646,9
Sunday,14:35,-0.0005487269493228874,9
Sunday,14:40,-0.0006995844915691312,9
Sunday,14:45,-0.0010611865377963326,9
Sunday,14:50,-0.0011765791515036786,9
Sunday,14:55,-0.0005198533407708003,9
Sunday,15:00,-0.0011738145448896397,9
Sunday,15:05,-0.0010657222763032271,9
Sunday,15:10,-0.00015048476617391282,9
Sunday,15:15,-0.00018535283350755666,9
Sunday,15:20,0.0005303253741368571,9
Sunday,15:25,0.0004801901633474259,9
Sunday,15:30,0.0006443332842901899,9
Sunday,15:35,0.0007423020048371591,9
Sunday,15:40,0.00038990179375755015,9
Sunday,15:45,0.0018940499504715561,9
Sunday,15:50,0.00025611411674014765,9
Sunday,15:55,0.00013075727916171082,9
Sunday,16:00,-0.0009735685579561677,9
Sunday,16:05,0.001303748873533186,9
Sunday,16:10,-0.001152840559556719,9
Sunday,16:15,-0.0017988906834338248,9
Sunday,16:20,-0.00045117713019424447,9
Sunday,16:25,0.0003861293830662522,9
Sunday,16:30,0.0002898833281226554,9
Sunday,16:35,-4.245133262616488e-06,9
Sunday,16:40,0.00017468041751416886,9
Sunday,16:45,-1.0034354507466045e-06,9
Sunday,16:50,0.00012240935919173883,9
Sunday,16:55,0.0008284638769470033,9
Sunday,17:00,0.0007542598674556532,9
Sunday,17:05,0.000899563166958666,9
Sunday,17:10,0.0007801270069666727,9
Sunday,17:15,0.0002714629383538456,9
Sunday,17:20,-1.919649176454041e-05,9
Sunday,17:25,0.00016795566275407126,9
Sunday,17:30,-4.665763734517261e-05,9
Sunday,17:35,-0.00041248766468729843,9
Sunday,17:40,-0.0001928294731920575,9
Sunday,17:45,-0.00039465423405377043,9
Sunday,17:50,-0.00031448563841400095,9
Sunday,17:55,-5.49237145355916e-05,9
Sunday,18:00,0.00043887334172823344,9
Sunday,18:05,0.0008860590764018159,9
Sunday,18:10,0.0009827986297301214,9
Sunday,18:15,0.0011427315355645431,9
Sunday,18:20,0.001415302948326739,9
Sunday,18:25,0.00038258516749850157,9
Sunday,18:30,0.0007721282647022306,9
Sunday,18:35,0.0007086140831935566,9
Sunday,18:40,0.000665691853568225,9
Sunday,18:45,0.0008650015915126116,9
Sunday,18:50,0.0008610826943684531,9
Sunday,18:55,0.0009630760540192602,9
Sunday,19:00,0.0009645700130882928,9
Sunday,19:05,0.0005026329149966569,9
Sunday,19:10,0.0004429177972260294,9
Sunday,19:15,0.00023995672206897356,9
Sunday,19:20,-0.00019276926114546232,9
Sunday,19:25,-0.00036859234455959494,9
Sunday,19:30,-0.0002600591282820111,9
Sunday,19:35,-0.0002496175030349268,9
Sunday,19:40,-0.0004944409767685512,9
Sunday,19:45,-0.00019945430361070288,9
Sunday,19:50,-0.00013858407164150135,9
Sunday,19:55,0.00015308680600459226,9
Sunday,20:00,0.00023709141072936844,9
Sunday,20:05,0.00015826942538143114,9
Sunday,20:10,-0.00022571364145554086,9
Sunday,20:15,-0.0005615669908855492,9
Sunday,20:20,-0.0004213128748817445,9
Sunday,20:25,-0.0002699005103967941,9
Sunday,20:30,-0.0008235620869971762,9
Sunday,20:35,-0.00026923225419450475,9
Sunday,20:40,-1.5338567187469376e-05,9
Sunday,20:45,-0.00022452724834182296,9
Sunday,20:50,-6.585274514806045e-05,9
Sunday,20:55,-0.0004547851106458241,9
Sunday,21:00,-0.00041583883376308865,9
Sunday,21:05,-0.00036896457493795494,9
Sunday,21:10,-0.0009021526342628142,9
Sunday,21:15,-0.0007708143025852785,9
Sunday,21:20,-0.0005750343794539059,9
Sunday,21:25,-0.0008052300801079538,9
Sunday,21:30,-0.0005568777138488763,9
Sunday,21:35,-0.0003519900279850586,9
Sunday,21:40,-0.0003402648878757652,9
Sunday,21:45,-0.00045909462567698614,9
Sunday,21:50,-0.0005074116004018159,9
Sunday,21:55,-0.0008695609450321563,9
Sunday,22:00,-0.0007669795041674153,9
Sunday,22:05,-0.000886692593107992,9
Sunday,22:10,-0.0009202891661131173,9
Sunday,22:15,-0.0003100606786944494,9
Sunday,22:20,-0.00019527169080821029,9
Sunday,22:25,-0.00017857809997262435,9
Sunday,22:30,-0.0004259394326169802,9
Sunday,22:35,-0.0011083439918505077,9
Sunday,22:40,-0.0013533607950346731,9
Sunday,22:45,-0.0007257365037774632,9
Sunday,22:50,-0.00026749027856335175,9
Sunday,22:55,2.5048141720298157e-05,9
Sunday,23:00,0.0015943442462782531,9
Sunday,23:05,0.0009097984362541961,9
Sunday,23:10,0.0013128328857006694,9
Sunday,23:15,0.001771550396257618,9
Sunday,23:20,0.0007599082530686994,9
Sunday,23:25,0.0006469054632378471,9
Sunday,23:30,0.0004127454201860242,9
Sunday,23:35,0.00011878469465604691,9
Sunday,23:40,0.0010339650863700578,9
Sunday,23:45,0.0006944545024636942,9
Sunday,23:50,0.0012089065729974494,9
Sunday,23:55,0.0017987362659726935,9
Thursday,00:00,-0.00014585262822566786,8
Thursday,00:05,-0.0009002284667608388,8
Thursday,00:10,-0.0009250465528589221,8
Thursday,00:15,-0.0012251608430447185,8
Thursday,00:20,-0.0020985618205719915,8
Thursday,00:25,-0.0022103488313621696,8
Thursday,00:30,-0.002056293728248416,8
Thursday,00:35,-0.0015290641971855703,8
Thursday,00:40,-0.0013959583489405942,8
Thursday,00:45,-0.0011427788935981823,8
Thursday,00:50,-0.00010655883286686912,8
Thursday,00:55,0.00042627968011159996,8
Thursday,01:00,1.421570334074163e-05,8
Thursday,01:05,-2.9909279496043877e-05,8
Thursday,01:10,-0.0008759117988336079,8
Thursday,01:15,-0.00023560619515579739,8
Thursday,01:20,-0.0016861809147813269,8
Thursday,01:25,-0.0019318248945270483,8
Thursday,01:30,0.0005809455804628484,8
Thursday,01:35,0.001528651866824433,8
Thursday,01:40,0.0007095750227408802,8
Thursday,01:45,0.0012649592181017705,8
Thursday,01:50,0.0007289572899821669,8
Thursday,01:55,0.0006429217380021474,8
Thursday,02:00,0.0002880508886299827,8
Thursday,02:05,0.000489331275747171,8
Thursday,02:10,0.00025229097252731883,8
Thursday,02:15,0.00017756798532995243,8
Thursday,02:20,0.0006086064171297525,8
Thursday,02:25,-0.0006043471545028844,8
Thursday,02:30,-0.0003250961690041612,8
Thursday,02:35,0.001073566693077206,8
Thursday,02:40,0.001644175567739316,8
Thursday,02:45,0.0016363022149831858,8
Thursday,02:50,0.002317916960129012,8
Thursday,02:55,0.002098551332190392,8
Thursday,03:00,0.0010058120022962377,8
Thursday,03:05,-2.3366000348077042e-05,8
Thursday,03:10,-0.0019236736221438342,8
Thursday,03:15,-0.0014508032913020238,8
Thursday,03:20,0.00027711961119930025,8
Thursday,03:25,0.0002473233405744245,8
Thursday,03:30,0.000368223644311748,8
Thursday,03:35,0.0003150266528760803,8
Thursday,03:40,0.0005538854066921836,8
Thursday,03:45,3.597657811081914e-05,8
Thursday,03:50,0.00040781163732304,8
Thursday,03:55,8.315865347912677e-05,8
Thursday,04:00,9.121098873415704e-05,8
Thursday,04:05,-0.0001867221766220412,8
Thursday,04:10,-0.0001006906487798035,8
Thursday,04:15,0.0007703788873490147,8
Thursday,04:20,0.000514525252329709,8
Thursday,04:25,0.0007891130498572077,8
Thursday,04:30,7.741945650866926e-05,8
Thursday,04:35,0.00042306869711463015,8
Thursday,04:40,0.0005295586016637976,8
Thursday,04:45,-0.00012933170574311694,8
Thursday,04:50,0.0012255136592918283,8
Thursday,04:55,0.0012069065191401107,8
Thursday,05:00,0.0013385405327290126,8
Thursday,05:05,0.00034881837585529283,8
Thursday,05:10,-0.0009144493809930974,8
Thursday,05:15,-0.0011085760853080512,8
Thursday,05:20,-0.0014287219614901648,8
Thursday,05:25,-0.000296693776117586,8
Thursday,05:30,-7.88266378479874e-05,8
Thursday,05:35,-0.0006177599168987847,8
Thursday,05:40,-0.0008817960987541235,8
Thursday,05:45,-0.0009369663517201892,8
Thursday,05:50,-0.0011028463805176842,8
Thursday,05:55,-0.0010955136975880245,8
Thursday,06:00,-0.0012101569477792845,8
Thursday,06:05,-0.0007686019986490635,8
Thursday,06:10,0.0004632362090859086,8
Thursday,06:15,0.000180279639375322,8
Thursday,06:20,6.5672026960143445e-06,8
Thursday,06:25,0.0006260641592643371,8
Thursday,06:30,0.0015699496622654026,8
Thursday,06:35,0.0006936621304172109,8
Thursday,06:40,0.0009074103205845745,8
Thursday,06:45,0.0005911291543627036,8
Thursday,06:50,0.0005155570680942896,8
Thursday,06:55,0.0005744668529468682,8
Thursday,07:00,0.0004365137192613809,8
Thursday,07:05,-0.00014705858193503698,8
Thursday,07:10,0.0006060578232157637,8
Thursday,07:15,-0.0006171494782340766,8
Thursday,07:20,0.0010362851336793474,8
Thursday,07:25,0.0008285963350443157,8
Thursday,07:30,0.00044328417207047533,8
Thursday,07:35,0.00020326885728066816,8
Thursday,07:40,0.000240735983166164,8
Thursday,07:45,-0.0006551068205602833,8
Thursday,07:50,-0.0005247013769617565,8
Thursday,07:55,-0.000324850315385729,8
Thursday,08:00,-7.749543609304293e-05,8
Thursday,08:05,-0.0005315727832475558,8
Thursday,08:10,-0.0006483438940057129,8
Thursday,08:15,-0.0005045632012959497,8
Thursday,08:20,0.00040758062467310556,8
Thursday,08:25,0.0008508073430038987,8
Thursday,08:30,0.0006417554265801628,8
Thursday,08:35,0.0004608229778532422,8
Thursday,08:40,0.0005360500200717013,8
Thursday,08:45,-0.0003039472963244547,8
Thursday,08:50,-0.0003412548262369671,8
Thursday,08:55,0.00044768042446619266,8
Thursday,09:00,0.0004384089608158951,8
Thursday,09:05,-0.0003835537064983347,8
Thursday,09:10,-0.0007213841033041524,8
Thursday,09:15,-0.0005269537176082858,8
Thursday,09:20,-0.0007163356340905453,8
Thursday,09:25,-0.0003597460044509213,8
Thursday,09:30,-0.0008254436965542181,8
Thursday,09:35,-0.0001989217357297967,8
Thursday,09:40,7.963234710602838e-05,8
Thursday,09:45,-1.546512185988491e-05,8
Thursday,09:50,-0.0008493376231994982,8
Thursday,09:55,-0.00046102277556783435,8
Thursday,10:00,-0.0007716532548107685,8
Thursday,10:05,-0.0005542107926123272,8
Thursday,10:10,-0.0007749594377774798,8
Thursday,10:15,-0.0006245608204904484,8
Thursday,10:20,0.0006384956228607183,8
Thursday,10:25,0.0005251195801441219,8
Thursday,10:30,0.0006184438069276326,8
Thursday,10:35,0.00037716441876243535,8
Thursday,10:40,-0.00037901062337350325,8
Thursday,10:45,-0.0003952886127969381,8
Thursday,10:50,-0.00033618992312998595,8
Thursday,10:55,-0.00016506554969997845,8
Thursday,11:00,0.0002553494975148518,8
Thursday,11:05,0.0001606200877357395,8
Thursday,11:10,0.00047959974070499337,8
Thursday,11:15,-0.0009510150985774481,8
Thursday,11:20,-3.072391300139189e-05,8
Thursday,11:25,-0.0005984291968518145,8
Thursday,11:30,0.0001579567309113951,8
Thursday,11:35,-0.0017305089365550965,8
Thursday,11:40,-0.0006589557507198009,8
Thursday,11:45,0.00045811913238976413,8
Thursday,11:50,0.00012078921601096618,8
Thursday,11:55,0.0004479417470132374,8
Thursday,12:00,0.0005604776042517389,8
Thursday,12:05,-0.0004036434051557969,8
Thursday,12:10,0.0005840158550419847,8
Thursday,12:15,-0.00033390090395394613,8
Thursday,12:20,-0.0002925101773376373,8
Thursday,12:25,-0.0004872999767025362,8
Thursday,12:30,6.209475887025893e-05,8
Thursday,12:35,0.000260408402685057,8
Thursday,12:40,0.0007902487729072108,8
Thursday,12:45,0.0009804009646278463,8
Thursday,12:50,0.00021362059087455204,8
Thursday,12:55,-0.0002645583780343414,8
Thursday,13:00,-0.0012122470661704696,8
Thursday,13:05,-0.001546460427699165,8
Thursday,13:10,-0.0002309666928194888,8
Thursday,13:15,-0.00013684052677496455,8
Thursday,13:20,0.0008011490220196276,8
Thursday,13:25,-0.0006564707824924998,8
Thursday,13:30,0.0024767084978312595,8
Thursday,13:35,0.0011220937527933045,8
Thursday,13:40,0.0012026689333345193,8
Thursday,13:45,0.001560320591445298,8
Thursday,13:50,0.0018112420385758767,8
Thursday,13:55,0.0014341415426891856,8
Thursday,14:00,0.0005623105995837202,8
